Time (s) Auto,Angle (rad) Run #2
0,0
0.02,0
0.04,0
0.06,0
0.08,0
0.1,0
0.12,0
0.14,0
0.16,0
0.18,0
0.2,0
0.22,0
0.24,0
0.26,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,-0.01745329
0.42,-0.01745329
0.44,-0.01745329
0.46,0
0.48,0
0.5,0.03490658
0.52,0.06981316
0.54,0.12217303
0.56,0.19198619
0.58,0.27925264
0.6,0.38397238
0.62,0.48869212
0.64,0.62831844
0.66,0.76794476
0.68,0.92502437
0.7,1.09955727
0.72,1.27409017
0.74,1.48352965
0.76,1.69296913
0.78,1.9198619
0.8,2.16420796
0.82,2.42600731
0.84,2.68780666
0.86,2.9670593
0.88,3.26376523
0.9,3.57792445
0.92,3.89208367
0.94,4.22369618
0.96,4.57276198
0.98,4.92182778
1,5.28834687
1.02,5.67231925
1.04,6.05629163
1.06,6.4577173
1.08,6.85914297
1.1,7.27802193
1.12,7.71435418
1.14,8.15068643
1.16,8.58701868
1.18,9.04080422
1.2,9.51204305
1.22,9.98328188
1.24,10.45452071
1.26,10.94321283
1.28,11.43190495
1.3,11.93805036
1.32,12.44419577
1.34,12.95034118
1.36,13.45648659
1.38,13.98008529
1.4,14.50368399
1.42,15.02728269
1.44,15.56833468
1.46,16.09193338
1.48,16.63298537
1.5,17.17403736
1.52,17.71508935
1.54,18.25614134
1.56,18.79719333
1.58,19.33824532
1.6,19.8967506
1.62,20.43780259
1.64,20.97885458
1.66,21.51990657
1.68,22.06095856
1.7,22.60201055
1.72,23.14306254
1.74,23.68411453
1.76,24.22516652
1.78,24.74876522
1.8,25.27236392
1.82,25.79596262
1.84,26.31956132
1.86,26.82570673
1.88,27.33185214
1.9,27.83799755
1.92,28.34414296
1.94,28.83283508
1.96,29.3215272
1.98,29.79276603
2,30.26400486
2.02,30.7177904
2.04,31.18902923
2.06,31.62536148
2.08,32.06169373
2.1,32.49802598
2.12,32.91690494
2.14,33.31833061
2.16,33.71975628
2.18,34.12118195
2.2,34.48770104
2.22,34.87167342
2.24,35.22073922
2.26,35.56980502
2.28,35.90141753
2.3,36.23303004
2.32,36.54718926
2.34,36.84389519
2.36,37.14060112
2.38,37.41985376
2.4,37.68165311
2.42,37.92599917
2.44,38.17034523
2.46,38.37978471
2.48,38.60667748
2.5,38.79866367
2.52,38.99064986
2.54,39.14772947
2.56,39.30480908
2.58,39.4444354
2.6,39.58406172
2.62,39.68878146
2.64,39.7935012
2.66,39.88076765
2.68,39.95058081
2.7,40.00294068
2.72,40.05530055
2.74,40.07275384
2.76,40.09020713
2.78,40.09020713
2.8,40.07275384
2.82,40.05530055
2.84,40.00294068
2.86,39.95058081
2.88,39.88076765
2.9,39.7935012
2.92,39.68878146
2.94,39.58406172
2.96,39.4444354
2.98,39.30480908
3,39.16518276
3.02,38.99064986
3.04,38.81611696
3.06,38.62413077
3.08,38.41469129
3.1,38.20525181
3.12,37.97835904
3.14,37.73401298
3.16,37.48966692
3.18,37.22786757
3.2,36.94861493
3.22,36.651909
3.24,36.35520307
3.26,36.05849714
3.28,35.72688463
3.3,35.39527212
3.32,35.06365961
3.34,34.71459381
3.36,34.34807472
3.38,33.98155563
3.4,33.61503654
3.42,33.23106416
3.44,32.82963849
3.46,32.42821282
3.48,32.02678715
3.5,31.60790819
3.52,31.17157594
3.54,30.75269698
3.56,30.31636473
3.58,29.86257919
3.6,29.40879365
3.62,28.95500811
3.64,28.50122257
3.66,28.02998374
3.68,27.55874491
3.7,27.08750608
3.72,26.61626725
3.74,26.12757513
3.76,25.6563363
3.78,25.16764418
3.8,24.67895206
3.82,24.19025994
3.84,23.68411453
3.86,23.19542241
3.88,22.70673029
3.9,22.20058488
3.92,21.71189276
3.94,21.22320064
3.96,20.71705523
3.98,20.22836311
4,19.73967099
4.02,19.25097887
4.04,18.76228675
4.06,18.29104792
4.08,17.8023558
4.1,17.33111697
4.12,16.84242485
4.14,16.37118602
4.16,15.91740048
4.18,15.44616165
4.2,14.99237611
4.22,14.53859057
4.24,14.08480503
4.26,13.64847278
4.28,13.21214053
4.3,12.79326157
4.32,12.37438261
4.34,11.95550365
4.36,11.55407798
4.38,11.15265231
4.4,10.76867993
4.42,10.38470755
4.44,10.00073517
4.46,9.63421608
4.48,9.28515028
4.5,8.93608448
4.52,8.60447197
4.54,8.27285946
4.56,7.95870024
4.58,7.64454102
4.6,7.34783509
4.62,7.06858245
4.64,6.78932981
4.66,6.52753046
4.68,6.2831844
4.7,6.03883834
4.72,5.81194557
4.74,5.60250609
4.76,5.39306661
4.78,5.20108042
4.8,5.02654752
4.82,4.85201462
4.84,4.69493501
4.86,4.55530869
4.88,4.41568237
4.9,4.29350934
4.92,4.1887896
4.94,4.10152315
4.96,4.0142567
4.98,3.94444354
5,3.89208367
5.02,3.85717709
5.04,3.82227051
5.06,3.80481722
5.08,3.80481722
5.1,3.80481722
5.12,3.8397238
5.14,3.87463038
5.16,3.90953696
5.18,3.97935012
5.2,4.04916328
5.22,4.13642973
5.24,4.22369618
5.26,4.32841592
5.28,4.45058895
5.3,4.59021527
5.32,4.72984159
5.34,4.8869212
5.36,5.0614541
5.38,5.235987
5.4,5.42797319
5.42,5.63741267
5.44,5.84685215
5.46,6.07374492
5.48,6.30063769
5.5,6.54498375
5.52,6.8067831
5.54,7.06858245
5.56,7.34783509
5.58,7.62708773
5.6,7.92379366
5.62,8.22049959
5.64,8.53465881
5.66,8.86627132
5.68,9.19788383
5.7,9.52949634
5.72,9.87856214
5.74,10.22762794
5.76,10.59414703
5.78,10.96066612
5.8,11.32718521
5.82,11.71115759
5.84,12.09512997
5.86,12.49655564
5.88,12.89798131
5.9,13.29940698
5.92,13.70083265
5.94,14.11971161
5.96,14.53859057
5.98,14.95746953
6,15.39380178
6.02,15.81268074
6.04,16.24901299
6.06,16.68534524
6.08,17.12167749
6.1,17.57546303
6.12,18.01179528
6.14,18.44812753
6.16,18.90191307
6.18,19.33824532
6.2,19.79203086
6.22,20.22836311
6.24,20.68214865
6.26,21.13593419
6.28,21.57226644
6.3,22.02605198
6.32,22.46238423
6.34,22.89871648
6.36,23.33504873
6.38,23.77138098
6.4,24.20771323
6.42,24.64404548
6.44,25.06292444
6.46,25.49925669
6.48,25.91813565
6.5,26.31956132
6.52,26.73844028
6.54,27.13986595
6.56,27.54129162
6.58,27.94271729
6.6,28.32668967
6.62,28.71066205
6.64,29.07718114
6.66,29.46115352
6.68,29.82767261
6.7,30.17673841
6.72,30.52580421
6.74,30.87487001
6.76,31.20648252
6.78,31.52064174
6.8,31.83480096
6.82,32.14896018
6.84,32.44566611
6.86,32.74237204
6.88,33.02162468
6.9,33.28342403
6.92,33.54522338
6.94,33.80702273
6.96,34.05136879
6.98,34.27826156
7,34.50515433
7.02,34.71459381
7.04,34.90658
7.06,35.09856619
7.08,35.27309909
7.1,35.44763199
7.12,35.6047116
7.14,35.74433792
7.16,35.88396424
7.18,36.00613727
7.2,36.11085701
7.22,36.21557675
7.24,36.3028432
7.26,36.39010965
7.28,36.45992281
7.3,36.51228268
7.32,36.54718926
7.34,36.58209584
7.36,36.59954913
7.38,36.61700242
7.4,36.59954913
7.42,36.59954913
7.44,36.56464255
7.46,36.52973597
7.48,36.4773761
7.5,36.42501623
7.52,36.35520307
7.54,36.26793662
7.56,36.18067017
7.58,36.07595043
7.6,35.9537774
7.62,35.83160437
7.64,35.69197805
7.66,35.55235173
7.68,35.39527212
7.7,35.22073922
7.72,35.04620632
7.74,34.85422013
7.76,34.66223394
7.78,34.45279446
7.8,34.24335498
7.82,34.01646221
7.84,33.77211615
7.86,33.52777009
7.88,33.28342403
7.9,33.02162468
7.92,32.75982533
7.94,32.48057269
7.96,32.18386676
7.98,31.90461412
8,31.5904549
8.02,31.29374897
8.04,30.97958975
8.06,30.64797724
8.08,30.31636473
8.1,29.98475222
8.12,29.65313971
8.14,29.30407391
8.16,28.93755482
8.18,28.58848902
8.2,28.22196993
8.22,27.85545084
8.24,27.48893175
8.26,27.10495937
8.28,26.73844028
8.3,26.3544679
8.32,25.97049552
8.34,25.56906985
8.36,25.18509747
8.38,24.7836718
8.4,24.39969942
8.42,23.99827375
8.44,23.59684808
8.46,23.19542241
8.48,22.79399674
8.5,22.39257107
8.52,21.9911454
8.54,21.58971973
8.56,21.17084077
8.58,20.7694151
8.6,20.38544272
8.62,19.98401705
8.64,19.58259138
8.66,19.18116571
8.68,18.79719333
8.7,18.39576766
8.72,18.01179528
8.74,17.6278229
8.76,17.24385052
8.78,16.85987814
8.8,16.49335905
8.82,16.10938667
8.84,15.74286758
8.86,15.39380178
8.88,15.04473598
8.9,14.69567018
8.92,14.34660438
8.94,13.99753858
8.96,13.66592607
8.98,13.33431356
9,13.02015434
9.02,12.70599512
9.04,12.3918359
9.06,12.09512997
9.08,11.79842404
9.1,11.50171811
9.12,11.22246547
9.14,10.94321283
9.16,10.68141348
9.18,10.41961413
9.2,10.17526807
9.22,9.93092201
9.24,9.70402924
9.26,9.47713647
9.28,9.26769699
9.3,9.05825751
9.32,8.86627132
9.34,8.69173842
9.36,8.51720552
9.38,8.34267262
9.4,8.18559301
9.42,8.04596669
9.44,7.90634037
9.46,7.78416734
9.48,7.66199431
9.5,7.55727457
9.52,7.47000812
9.54,7.38274167
9.56,7.31292851
9.58,7.24311535
9.6,7.19075548
9.62,7.13839561
9.64,7.12094232
9.66,7.08603574
9.68,7.08603574
9.7,7.08603574
9.72,7.08603574
9.74,7.10348903
9.76,7.13839561
9.78,7.17330219
9.8,7.22566206
9.82,7.29547522
9.84,7.36528838
9.86,7.43510154
9.88,7.53982128
9.9,7.62708773
9.92,7.74926076
9.94,7.8539805
9.96,7.99360682
9.98,8.13323314
10,8.27285946
10.02,8.42993907
10.04,8.58701868
10.06,8.76155158
10.08,8.95353777
10.1,9.14552396
10.12,9.33751015
10.14,9.54694963
10.16,9.7738424
10.18,9.98328188
10.2,10.22762794
10.22,10.45452071
10.24,10.71632006
10.26,10.96066612
10.28,11.22246547
10.3,11.48426482
10.32,11.76351746
10.34,12.0427701
10.36,12.33947603
10.38,12.61872867
10.4,12.9154346
10.42,13.21214053
10.44,13.52629975
10.46,13.84045897
10.48,14.15461819
10.5,14.46877741
10.52,14.80038992
10.54,15.13200243
10.56,15.46361494
10.58,15.81268074
10.6,16.14429325
10.62,16.49335905
10.64,16.84242485
10.66,17.19149065
10.68,17.54055645
10.7,17.90707554
10.72,18.25614134
10.74,18.62266043
10.76,18.97172623
10.78,19.33824532
10.8,19.68731112
10.82,20.05383021
10.84,20.4203493
10.86,20.7694151
10.88,21.13593419
10.9,21.48499999
10.92,21.85151908
10.94,22.20058488
10.96,22.56710397
10.98,22.91616977
11,23.26523557
11.02,23.61430137
11.04,23.96336717
11.06,24.31243297
11.08,24.66149877
11.1,24.99311128
11.12,25.32472379
11.14,25.6563363
11.16,25.98794881
11.18,26.30210803
11.2,26.61626725
11.22,26.93042647
11.24,27.24458569
11.26,27.54129162
11.28,27.83799755
11.3,28.13470348
11.32,28.41395612
11.34,28.71066205
11.36,28.9724614
11.38,29.25171404
11.4,29.51351339
11.42,29.75785945
11.44,30.00220551
11.46,30.24655157
11.48,30.49089763
11.5,30.70033711
11.52,30.92722988
11.54,31.13666936
11.56,31.34610884
11.58,31.53809503
11.6,31.73008122
11.62,31.90461412
11.64,32.07914702
11.66,32.23622663
11.68,32.39330624
11.7,32.53293256
11.72,32.67255888
11.74,32.79473191
11.76,32.89945165
11.78,33.02162468
11.8,33.10889113
11.82,33.19615758
11.84,33.28342403
11.86,33.35323719
11.88,33.40559706
11.9,33.45795693
11.92,33.5103168
11.94,33.52777009
11.96,33.56267667
11.98,33.56267667
12,33.58012996
12.02,33.56267667
12.04,33.54522338
12.06,33.52777009
12.08,33.49286351
12.1,33.45795693
12.12,33.40559706
12.14,33.3357839
12.16,33.26597074
12.18,33.17870429
12.2,33.09143784
12.22,33.00417139
12.24,32.89945165
12.26,32.77727862
12.28,32.65510559
12.3,32.53293256
12.32,32.39330624
12.34,32.23622663
12.36,32.07914702
12.38,31.92206741
12.4,31.74753451
12.42,31.57300161
12.44,31.38101542
12.46,31.18902923
12.48,30.99704304
12.5,30.78760356
12.52,30.57816408
12.54,30.35127131
12.56,30.12437854
12.58,29.89748577
12.6,29.65313971
12.62,29.40879365
12.64,29.16444759
12.66,28.90264824
12.68,28.64084889
12.7,28.37904954
12.72,28.0997969
12.74,27.82054426
12.76,27.54129162
12.78,27.26203898
12.8,26.96533305
12.82,26.66862712
12.84,26.37192119
12.86,26.07521526
12.88,25.77850933
12.9,25.46435011
12.92,25.16764418
12.94,24.85348496
12.96,24.53932574
12.98,24.22516652
13,23.9110073
13.02,23.57939479
13.04,23.26523557
13.06,22.95107635
13.08,22.61946384
13.1,22.30530462
13.12,21.97369211
13.14,21.65953289
13.16,21.32792038
13.18,21.01376116
13.2,20.68214865
13.22,20.36798943
13.24,20.03637692
13.26,19.7222177
13.28,19.40805848
13.3,19.09389926
13.32,18.77974004
13.34,18.46558082
13.36,18.16887489
13.38,17.85471567
13.4,17.55800974
13.42,17.26130381
13.44,16.96459788
13.46,16.66789195
13.48,16.37118602
13.5,16.09193338
13.52,15.81268074
13.54,15.5334281
13.56,15.25417546
13.58,14.99237611
13.6,14.73057676
13.62,14.46877741
13.64,14.22443135
13.66,13.98008529
13.68,13.73573923
13.7,13.50884646
13.72,13.28195369
13.74,13.05506092
13.76,12.84562144
13.78,12.63618196
13.8,12.42674248
13.82,12.23475629
13.84,12.0427701
13.86,11.8682372
13.88,11.6937043
13.9,11.5191714
13.92,11.36209179
13.94,11.20501218
13.96,11.06538586
13.98,10.92575954
14,10.80358651
14.02,10.68141348
14.04,10.55924045
14.06,10.45452071
14.08,10.36725426
14.1,10.27998781
14.12,10.19272136
14.14,10.1229082
14.16,10.05309504
14.18,10.00073517
14.2,9.9483753
14.22,9.91346872
14.24,9.87856214
14.26,9.86110885
14.28,9.84365556
14.3,9.84365556
14.32,9.84365556
14.34,9.86110885
14.36,9.87856214
14.38,9.89601543
14.4,9.9483753
14.42,9.98328188
14.44,10.03564175
14.46,10.08800162
14.48,10.15781478
14.5,10.24508123
14.52,10.31489439
14.54,10.41961413
14.56,10.50688058
14.58,10.61160032
14.6,10.73377335
14.62,10.85594638
14.64,10.97811941
14.66,11.11774573
14.68,11.25737205
14.7,11.41445166
14.72,11.57153127
14.74,11.72861088
14.76,11.90314378
14.78,12.07767668
14.8,12.25220958
14.82,12.44419577
14.84,12.63618196
14.86,12.84562144
14.88,13.05506092
14.9,13.2645004
14.92,13.47393988
14.94,13.70083265
14.96,13.92772542
14.98,14.15461819
15,14.38151096
15.02,14.62585702
15.04,14.87020308
15.06,15.11454914
15.08,15.37634849
15.1,15.63814784
15.12,15.8824939
15.14,16.16174654
15.16,16.42354589
15.18,16.68534524
15.2,16.96459788
15.22,17.24385052
15.24,17.50564987
15.26,17.78490251
15.28,18.06415515
15.3,18.36086108
15.32,18.64011372
15.34,18.91936636
15.36,19.21607229
15.38,19.49532493
15.4,19.77457757
15.42,20.0712835
15.44,20.35053614
15.46,20.64724207
15.48,20.92649471
15.5,21.22320064
15.52,21.50245328
15.54,21.78170592
15.56,22.07841185
15.58,22.35766449
15.6,22.63691713
15.62,22.91616977
15.64,23.19542241
15.66,23.47467505
15.68,23.75392769
15.7,24.01572704
15.72,24.29497968
15.74,24.55677903
15.76,24.81857838
15.78,25.08037773
15.8,25.32472379
15.82,25.58652314
15.84,25.8308692
15.86,26.07521526
15.88,26.31956132
15.9,26.54645409
15.92,26.77334686
15.94,27.00023963
15.96,27.2271324
15.98,27.43657188
16,27.64601136
16.02,27.85545084
16.04,28.04743703
16.06,28.25687651
16.08,28.43140941
16.1,28.6233956
16.12,28.7979285
16.14,28.9724614
16.16,29.12954101
16.18,29.28662062
16.2,29.44370023
16.22,29.58332655
16.24,29.72295287
16.26,29.86257919
16.28,29.98475222
16.3,30.08947196
16.32,30.21164499
16.34,30.31636473
16.36,30.40363118
16.38,30.50835092
16.4,30.57816408
16.42,30.66543053
16.44,30.73524369
16.46,30.78760356
16.48,30.83996343
16.5,30.8923233
16.52,30.92722988
16.54,30.96213646
16.56,30.97958975
16.58,30.99704304
16.6,31.01449633
16.62,31.01449633
16.64,31.01449633
16.66,30.99704304
16.68,30.97958975
16.7,30.94468317
16.72,30.90977659
16.74,30.87487001
16.76,30.82251014
16.78,30.77015027
16.8,30.70033711
16.82,30.64797724
16.84,30.56071079
16.86,30.47344434
16.88,30.38617789
16.9,30.29891144
16.92,30.1941917
16.94,30.08947196
16.96,29.96729893
16.98,29.8451259
17,29.72295287
17.02,29.58332655
17.04,29.44370023
17.06,29.30407391
17.08,29.1469943
17.1,28.98991469
17.12,28.83283508
17.14,28.65830218
17.16,28.48376928
17.18,28.30923638
17.2,28.13470348
17.22,27.94271729
17.24,27.7507311
17.26,27.55874491
17.28,27.34930543
17.3,27.13986595
17.32,26.93042647
17.34,26.72098699
17.36,26.51154751
17.38,26.28465474
17.4,26.05776197
17.42,25.8308692
17.44,25.60397643
17.46,25.35963037
17.48,25.1327376
17.5,24.88839154
17.52,24.64404548
17.54,24.39969942
17.56,24.15535336
17.58,23.9110073
17.6,23.66666124
17.62,23.40486189
17.64,23.16051583
17.66,22.89871648
17.68,22.65437042
17.7,22.39257107
17.72,22.13077172
17.74,21.88642566
17.76,21.62462631
17.78,21.36282696
17.8,21.1184809
17.82,20.85668155
17.84,20.61233549
17.86,20.35053614
17.88,20.10619008
17.9,19.84439073
17.92,19.60004467
17.94,19.35569861
17.96,19.11135255
17.98,18.86700649
18,18.62266043
18.02,18.37831437
18.04,18.1514216
18.06,17.90707554
18.08,17.68018277
18.1,17.45329
18.12,17.22639723
18.14,16.99950446
18.16,16.79006498
18.18,16.56317221
18.2,16.35373273
18.22,16.14429325
18.24,15.93485377
18.26,15.74286758
18.28,15.55088139
18.3,15.3588952
18.32,15.16690901
18.34,14.99237611
18.36,14.81784321
18.38,14.64331031
18.4,14.46877741
18.42,14.3116978
18.44,14.15461819
18.46,14.01499187
18.48,13.85791226
18.5,13.71828594
18.52,13.59611291
18.54,13.45648659
18.56,13.33431356
18.58,13.22959382
18.6,13.12487408
18.62,13.02015434
18.64,12.9154346
18.66,12.82816815
18.68,12.7409017
18.7,12.67108854
18.72,12.60127538
18.74,12.53146222
18.76,12.47910235
18.78,12.42674248
18.8,12.37438261
18.82,12.33947603
18.84,12.30456945
18.86,12.28711616
18.88,12.26966287
18.9,12.25220958
18.92,12.25220958
18.94,12.25220958
18.96,12.25220958
18.98,12.26966287
19,12.28711616
19.02,12.32202274
19.04,12.35692932
19.06,12.3918359
19.08,12.44419577
19.1,12.49655564
19.12,12.54891551
19.14,12.61872867
19.16,12.68854183
19.18,12.75835499
19.2,12.84562144
19.22,12.93288789
19.24,13.03760763
19.26,13.12487408
19.28,13.24704711
19.3,13.35176685
19.32,13.47393988
19.34,13.59611291
19.36,13.71828594
19.38,13.84045897
19.4,13.98008529
19.42,14.11971161
19.44,14.27679122
19.46,14.41641754
19.48,14.57349715
19.5,14.74803005
19.52,14.90510966
19.54,15.07964256
19.56,15.25417546
19.58,15.42870836
19.6,15.60324126
19.62,15.79522745
19.64,15.96976035
19.66,16.16174654
19.68,16.35373273
19.7,16.56317221
19.72,16.7551584
19.74,16.96459788
19.76,17.17403736
19.78,17.38347684
19.8,17.59291632
19.82,17.8023558
19.84,18.01179528
19.86,18.22123476
19.88,18.44812753
19.9,18.65756701
19.92,18.88445978
19.94,19.11135255
19.96,19.32079203
19.98,19.5476848
20,19.77457757
20.02,20.00147034
20.04,20.22836311
20.06,20.45525588
20.08,20.66469536
20.1,20.89158813
20.12,21.1184809
20.14,21.34537367
20.16,21.57226644
20.18,21.78170592
20.2,22.00859869
20.22,22.23549146
20.24,22.44493094
20.26,22.67182371
20.28,22.88126319
20.3,23.09070267
20.32,23.30014215
20.34,23.50958163
20.36,23.71902111
20.38,23.92846059
20.4,24.13790007
20.42,24.32988626
20.44,24.52187245
20.46,24.73131193
20.48,24.92329812
20.5,25.09783102
20.52,25.28981721
20.54,25.46435011
20.56,25.63888301
20.58,25.81341591
20.6,25.98794881
20.62,26.14502842
20.64,26.30210803
20.66,26.45918764
20.68,26.61626725
20.7,26.77334686
20.72,26.91297318
20.74,27.0525995
20.76,27.17477253
20.78,27.31439885
20.8,27.43657188
20.82,27.54129162
20.84,27.66346465
20.86,27.76818439
20.88,27.87290413
20.9,27.96017058
20.92,28.06489032
20.94,28.15215677
20.96,28.22196993
20.98,28.29178309
21,28.36159625
21.02,28.43140941
21.04,28.48376928
21.06,28.53612915
21.08,28.58848902
21.1,28.6233956
21.12,28.65830218
21.14,28.69320876
21.16,28.71066205
21.18,28.72811534
21.2,28.74556863
21.22,28.74556863
21.24,28.74556863
21.26,28.74556863
21.28,28.72811534
21.3,28.71066205
21.32,28.69320876
21.34,28.65830218
21.36,28.6233956
21.38,28.58848902
21.4,28.53612915
21.42,28.48376928
21.44,28.43140941
21.46,28.36159625
21.48,28.30923638
21.5,28.23942322
21.52,28.15215677
21.54,28.06489032
21.56,27.97762387
21.58,27.89035742
21.6,27.80309097
21.62,27.69837123
21.64,27.59365149
21.66,27.47147846
21.68,27.36675872
21.7,27.24458569
21.72,27.12241266
21.74,26.98278634
21.76,26.86061331
21.78,26.72098699
21.8,26.58136067
21.82,26.44173435
21.84,26.28465474
21.86,26.14502842
21.88,25.98794881
21.9,25.8308692
21.92,25.67378959
21.94,25.49925669
21.96,25.34217708
21.98,25.16764418
22,24.99311128
22.02,24.81857838
22.04,24.64404548
22.06,24.46951258
22.08,24.27752639
22.1,24.10299349
22.12,23.9110073
22.14,23.71902111
22.16,23.52703492
22.18,23.35250202
22.2,23.16051583
22.22,22.95107635
22.24,22.75909016
22.26,22.56710397
22.28,22.37511778
22.3,22.18313159
22.32,21.97369211
22.34,21.78170592
22.36,21.58971973
22.38,21.39773354
22.4,21.18829406
22.42,20.99630787
22.44,20.80432168
22.46,20.61233549
22.48,20.4203493
22.5,20.22836311
22.52,20.03637692
22.54,19.84439073
22.56,19.65240454
22.58,19.46041835
22.6,19.28588545
22.62,19.09389926
22.64,18.91936636
22.66,18.72738017
22.68,18.55284727
22.7,18.37831437
22.72,18.20378147
22.74,18.02924857
22.76,17.87216896
22.78,17.69763606
22.8,17.54055645
22.82,17.38347684
22.84,17.22639723
22.86,17.06931762
22.88,16.91223801
22.9,16.77261169
22.92,16.61553208
22.94,16.47590576
22.96,16.35373273
22.98,16.21410641
23,16.09193338
23.02,15.95230706
23.04,15.84758732
23.06,15.72541429
23.08,15.60324126
23.1,15.49852152
23.12,15.39380178
23.14,15.30653533
23.16,15.20181559
23.18,15.11454914
23.2,15.02728269
23.22,14.95746953
23.24,14.87020308
23.26,14.80038992
23.28,14.73057676
23.3,14.67821689
23.32,14.62585702
23.34,14.57349715
23.36,14.52113728
23.38,14.4862307
23.4,14.45132412
23.42,14.41641754
23.44,14.39896425
23.46,14.36405767
23.48,14.36405767
23.5,14.34660438
23.52,14.34660438
23.54,14.34660438
23.56,14.34660438
23.58,14.34660438
23.6,14.36405767
23.62,14.38151096
23.64,14.41641754
23.66,14.43387083
23.68,14.46877741
23.7,14.50368399
23.72,14.55604386
23.74,14.60840373
23.76,14.6607636
23.78,14.71312347
23.8,14.76548334
23.82,14.8352965
23.84,14.90510966
23.86,14.97492282
23.88,15.06218927
23.9,15.14945572
23.92,15.23672217
23.94,15.32398862
23.96,15.41125507
23.98,15.51597481
24,15.62069455
24.02,15.72541429
24.04,15.83013403
24.06,15.95230706
24.08,16.0570268
24.1,16.17919983
24.12,16.30137286
24.14,16.44099918
24.16,16.56317221
24.18,16.70279853
24.2,16.82497156
24.22,16.96459788
24.24,17.1042242
24.26,17.26130381
24.28,17.40093013
24.3,17.55800974
24.32,17.69763606
24.34,17.85471567
24.36,18.01179528
24.38,18.16887489
24.4,18.3259545
24.42,18.48303411
24.44,18.64011372
24.46,18.81464662
24.48,18.97172623
24.5,19.14625913
24.52,19.30333874
24.54,19.47787164
24.56,19.63495125
24.58,19.80948415
24.6,19.98401705
24.62,20.14109666
24.64,20.31562956
24.66,20.49016246
24.68,20.66469536
24.7,20.82177497
24.72,20.99630787
24.74,21.17084077
24.76,21.32792038
24.78,21.50245328
24.8,21.67698618
24.82,21.83406579
24.84,22.00859869
24.86,22.1656783
24.88,22.32275791
24.9,22.49729081
24.92,22.65437042
24.94,22.81145003
24.96,22.96852964
24.98,23.12560925
25,23.28268886
25.02,23.43976847
25.04,23.57939479
25.06,23.7364744
25.08,23.87610072
25.1,24.01572704
25.12,24.15535336
25.14,24.29497968
25.16,24.434606
25.18,24.55677903
25.2,24.69640535
25.22,24.81857838
25.24,24.94075141
25.26,25.06292444
25.28,25.18509747
25.3,25.28981721
25.32,25.39453695
25.34,25.49925669
25.36,25.60397643
25.38,25.70869617
25.4,25.81341591
25.42,25.90068236
25.44,25.98794881
25.46,26.07521526
25.48,26.14502842
25.5,26.21484158
25.52,26.30210803
25.54,26.3544679
25.56,26.42428106
25.58,26.47664093
25.6,26.5290008
25.62,26.58136067
25.64,26.63372054
25.66,26.66862712
25.68,26.7035337
25.7,26.73844028
25.72,26.77334686
25.74,26.79080015
25.76,26.80825344
25.78,26.82570673
25.8,26.84316002
25.82,26.84316002
25.84,26.84316002
25.86,26.84316002
25.88,26.82570673
25.9,26.82570673
25.92,26.80825344
25.94,26.77334686
25.96,26.75589357
25.98,26.72098699
26,26.68608041
26.02,26.65117383
26.04,26.61626725
26.06,26.56390738
26.08,26.51154751
26.1,26.45918764
26.12,26.40682777
26.14,26.33701461
26.16,26.28465474
26.18,26.21484158
26.2,26.12757513
26.22,26.05776197
26.24,25.98794881
26.26,25.90068236
26.28,25.81341591
26.3,25.72614946
26.32,25.62142972
26.34,25.53416327
